SEQ,GENDER,AGE_PRD,HOM_PST_NO
16739,2,50PRD,
16740,1,60PRD,069
16741,2,30PRD,160
16742,2,50PRD,073
16743,2,30PRD,054
16744,1,20PRD,087
16745,2,50PRD,028
16746,1,40PRD,020
16747,2,20PRD,088
16748,2,60PRD,210
16749,1,40PRD,160
16750,2,30PRD,086
16751,2,20PRD,110
16752,2,40PRD,049
16753,2,50PRD,150
16754,2,50PRD,250
16755,2,30PRD,076
16756,1,40PRD,550
16757,2,50PRD,180
16758,2,20PRD,
16759,1,20PRD,380
16760,2,20PRD,
16761,2,30PRD,140
16762,2,60PRD,052
16763,1,50PRD,590
16764,1,30PRD,470
16765,2,30PRD,
16766,1,20PRD,090
16767,1,30PRD,021
16768,2,40PRD,550
16769,2,50PRD,180
16770,1,50PRD,033
16771,2,50PRD,
16772,2,20PRD,420
16773,2,40PRD,
16774,1,50PRD,520
16775,2,40PRD,056
16776,1,30PRD,460
16777,1,50PRD,490
10545,2,50PRD,590
10546,2,40PRD,540
10547,2,30PRD,036
10548,1,20PRD,480
10549,2,20PRD,440
10550,2,40PRD,310
10551,2,50PRD,440
10552,1,30PRD,460
10553,2,50PRD,410
10554,2,30PRD,420
10555,1,20PRD,
10556,1,20PRD,520
10557,1,50PRD,100
10558,1,30PRD,053
10559,1,30PRD,010
10560,1,40PRD,540
10561,2,30PRD,470
10562,2,60PRD,062
10563,1,40PRD,300
10564,2,50PRD,540
10565,2,20PRD,076
10566,1,20PRD,570
10567,2,30PRD,140
10568,2,30PRD,500
10569,2,30PRD,510
10570,2,30PRD,027
10571,2,50PRD,220
10572,2,30PRD,160
10573,2,20PRD,021
10574,1,40PRD,110
10575,2,30PRD,014
10576,2,50PRD,
10577,2,20PRD,210
10578,1,20PRD,350
10579,2,50PRD,460
10580,1,20PRD,018
10581,2,40PRD,580
10582,2,30PRD,
10583,2,50PRD,270
10584,2,30PRD,420
10585,2,40PRD,057
10586,2,30PRD,100
10587,2,30PRD,065
10588,2,60PRD,056
10589,2,40PRD,160
10590,2,50PRD,360
10591,1,50PRD,055
10592,2,40PRD,010
10593,2,30PRD,450
10594,1,20PRD,140
10595,1,30PRD,390
10596,1,30PRD,540
10597,1,30PRD,100
10598,2,50PRD,440
10599,2,40PRD,130
10600,2,30PRD,490
10601,2,30PRD,490
10602,2,50PRD,110
10603,2,50PRD,020
10604,2,40PRD,280
10605,2,40PRD,420
10606,2,50PRD,090
10607,2,30PRD,000
10608,2,30PRD,073
10609,1,30PRD,040
10610,1,40PRD,160
10611,1,30PRD,380
16888,1,30PRD,100
16889,2,30PRD,490
16890,2,50PRD,040
16891,2,60PRD,087
16892,2,30PRD,100
16893,2,50PRD,550
16894,1,40PRD,240
16895,2,60PRD,440
16896,2,50PRD,150
16897,2,40PRD,100
16898,1,50PRD,100
16899,2,40PRD,021
16900,1,30PRD,470
16901,2,60PRD,058
16902,2,60PRD,380
16903,2,30PRD,
16904,1,40PRD,050
16905,2,50PRD,160
16906,2,20PRD,450
16907,2,60PRD,480
16908,1,50PRD,500
16909,2,40PRD,110
16910,1,30PRD,
16911,2,60PRD,063
16912,2,30PRD,110
16913,2,20PRD,033
16914,1,50PRD,060
16915,1,20PRD,310
16916,1,20PRD,026
16917,2,40PRD,160
16918,1,20PRD,
16919,1,20PRD,043
16920,1,50PRD,090
16921,2,50PRD,220
16922,2,40PRD,100
16923,1,60PRD,056
16924,2,60PRD,100
16925,1,50PRD,160
16926,2,50PRD,140
16927,1,50PRD,340
16928,2,50PRD,057
16929,2,60PRD,100
16930,1,20PRD,075
16931,2,40PRD,000
16932,2,60PRD,140
16933,1,60PRD,480
16934,1,30PRD,150
16935,2,30PRD,440
16936,1,50PRD,150
16937,2,30PRD,270
16938,2,40PRD,200
16939,2,30PRD,069
16940,2,30PRD,047
16941,2,50PRD,210
16942,2,60PRD,100
16943,2,50PRD,140
16944,1,40PRD,530
16945,2,30PRD,350
16946,2,40PRD,460
16947,1,60PRD,056
16948,1,50PRD,
16949,1,40PRD,290
16950,1,40PRD,200
16951,2,40PRD,160
16952,2,40PRD,079
16953,1,20PRD,000
16954,2,20PRD,017
16955,2,30PRD,083
16956,2,40PRD,470
16957,2,30PRD,280
16958,2,30PRD,140
16959,2,30PRD,550
16960,2,60PRD,340
16961,2,50PRD,240
16962,2,50PRD,460
16963,1,60PRD,058
16964,2,50PRD,100
16965,1,50PRD,047
16966,2,50PRD,
16967,2,60PRD,140
16968,1,30PRD,
16969,1,60PRD,210
16970,2,50PRD,086
16971,2,60PRD,140
16972,2,50PRD,150
16973,2,60PRD,030
16974,2,20PRD,090
16975,2,20PRD,130
16976,1,30PRD,130
16977,1,30PRD,150
16978,2,20PRD,046
16979,1,30PRD,310
16980,1,60PRD,
16981,1,30PRD,210
16982,2,50PRD,500
16983,2,30PRD,055
16984,1,50PRD,500
16985,1,20PRD,050
16986,1,30PRD,
16987,2,60PRD,220
16988,2,60PRD,027
16989,2,50PRD,100
16990,2,50PRD,080
16991,2,50PRD,500
16992,1,30PRD,100
16993,2,40PRD,100
16994,2,40PRD,140
16995,1,30PRD,
16996,1,40PRD,540
16997,2,30PRD,150
16998,1,20PRD,056
16999,1,50PRD,610
17000,1,30PRD,
17001,1,50PRD,220
17002,1,20PRD,
17003,1,20PRD,460
17004,2,40PRD,280
17005,2,30PRD,056
17006,1,60PRD,056
17007,2,40PRD,260
17008,2,60PRD,130
17009,2,50PRD,
17010,1,60PRD,570
17011,1,30PRD,066
17012,2,30PRD,130
17013,1,40PRD,088
17014,1,30PRD,065
17015,1,60PRD,140
17016,1,30PRD,
17017,2,50PRD,520
17018,2,50PRD,051
17019,2,40PRD,160
17020,1,30PRD,210
17021,1,30PRD,014
17022,2,40PRD,100
17023,2,30PRD,
17024,1,30PRD,460
17025,2,50PRD,013
17026,1,30PRD,160
17027,2,40PRD,470
17028,2,40PRD,140
17029,1,50PRD,100
17030,1,50PRD,024
17031,2,60PRD,330
17032,2,30PRD,390
17033,2,50PRD,100
17034,2,20PRD,510
17035,2,50PRD,100
17036,1,30PRD,540
17037,2,50PRD,048
17038,1,30PRD,110
17039,2,50PRD,540
17040,1,40PRD,310
17041,2,40PRD,130
17042,2,30PRD,160
17043,2,20PRD,160
17044,1,40PRD,220
17045,1,20PRD,520
17046,2,40PRD,600
17047,1,60PRD,100
17048,1,50PRD,040
17049,2,50PRD,056
17050,2,50PRD,
17051,1,60PRD,160
17052,2,40PRD,630
17053,1,40PRD,470
17054,2,20PRD,140
17055,1,20PRD,160
17056,2,20PRD,360
17057,2,40PRD,025
17058,1,30PRD,062
17059,2,20PRD,470
17060,1,30PRD,055
17061,2,50PRD,066
17062,2,20PRD,160
17063,1,30PRD,100
17064,1,30PRD,028
17065,2,50PRD,420
17066,1,40PRD,140
17067,1,40PRD,000
17068,2,50PRD,
17069,1,40PRD,150
17070,1,60PRD,100
17071,1,30PRD,000
17072,2,20PRD,040
17073,1,30PRD,072
17074,1,30PRD,
17075,1,20PRD,490
17076,1,20PRD,077
17077,1,20PRD,037
17078,2,20PRD,110
17079,2,20PRD,550
17080,1,30PRD,057
17081,2,20PRD,120
17082,1,30PRD,053
17083,1,30PRD,130
17084,1,40PRD,600
17085,2,50PRD,018
17086,2,50PRD,140
17087,2,20PRD,630
17088,2,20PRD,160
17089,2,20PRD,140
17090,1,20PRD,054
17091,2,50PRD,630
17092,1,30PRD,075
17093,2,50PRD,410
17094,1,20PRD,
17095,2,20PRD,020
17096,1,60PRD,
17097,1,20PRD,490
17098,1,30PRD,380
17099,2,40PRD,620
17100,1,50PRD,016
17101,2,30PRD,057
17102,2,20PRD,076
17103,2,20PRD,620
17104,1,20PRD,490
17105,2,30PRD,080
17106,1,50PRD,150
17107,1,60PRD,510
17108,1,20PRD,460
17109,1,60PRD,300
17110,1,30PRD,061
17111,1,20PRD,460
17112,2,50PRD,087
17113,2,30PRD,075
17114,2,50PRD,470
17115,2,40PRD,058
17116,2,20PRD,
17117,1,30PRD,000
17118,2,50PRD,160
17119,2,40PRD,140
17120,2,40PRD,500
17121,2,60PRD,055
17122,1,40PRD,510
17123,1,20PRD,120
17124,1,30PRD,057
17125,2,20PRD,
17126,2,40PRD,400
17127,2,50PRD,056
17128,1,50PRD,036
17129,2,20PRD,083
17130,2,40PRD,013
17131,2,40PRD,056
17132,2,30PRD,340
17133,1,20PRD,340
17134,1,40PRD,410
17135,2,20PRD,
17136,2,20PRD,150
17137,1,30PRD,620
17138,2,20PRD,120
17139,2,50PRD,350
17140,1,30PRD,390
17141,1,20PRD,380
17142,1,50PRD,080
17143,1,60PRD,025
17144,1,30PRD,480
17145,1,20PRD,
17146,2,20PRD,460
17147,2,50PRD,028
17148,2,40PRD,340
17149,1,20PRD,210
17150,2,60PRD,
17151,2,50PRD,130
17152,1,20PRD,080
17153,1,20PRD,270
17154,2,30PRD,045
17155,1,40PRD,500
17156,1,50PRD,080
17157,1,30PRD,140
17158,2,20PRD,140
17159,2,60PRD,057
17160,1,20PRD,079
17161,2,20PRD,500
17162,2,60PRD,520
17163,1,50PRD,
17164,1,30PRD,310
17165,2,50PRD,140
17166,2,20PRD,510
17167,1,40PRD,500
17168,2,40PRD,460
17169,1,20PRD,160
17170,1,20PRD,500
17171,2,60PRD,590
17172,1,30PRD,100
17173,1,30PRD,480
17174,1,30PRD,160
17175,2,20PRD,051
17176,2,30PRD,031
17177,2,30PRD,580
17178,2,30PRD,016
17179,2,30PRD,014
17180,2,20PRD,050
17181,2,20PRD,
17182,2,60PRD,057
17183,2,50PRD,027
17184,2,50PRD,056
17185,2,40PRD,000
17186,2,50PRD,075
17187,2,30PRD,100
17188,2,40PRD,
17189,1,20PRD,410
17190,2,20PRD,090
17191,2,20PRD,100
17192,1,50PRD,014
17193,1,40PRD,480
17194,2,30PRD,030
17195,2,40PRD,170
17196,2,30PRD,037
17197,2,40PRD,
17198,2,20PRD,140
17199,1,40PRD,160
17200,1,50PRD,090
17201,1,50PRD,067
17202,2,30PRD,
17203,1,50PRD,220
17204,1,30PRD,310
17205,2,50PRD,052
17206,2,60PRD,080
17207,1,40PRD,140
17208,2,20PRD,100
17209,1,50PRD,280
17210,2,60PRD,
17211,1,50PRD,100
17212,1,20PRD,490
17213,2,30PRD,050
14291,2,50PRD,590
14292,2,30PRD,420
14293,2,40PRD,340
14294,2,30PRD,055
14295,1,60PRD,100
14296,2,30PRD,210
14297,2,30PRD,040
14298,1,30PRD,550
14299,2,50PRD,510
14300,1,20PRD,
14301,2,30PRD,210
14302,2,30PRD,120
14303,2,20PRD,130
14304,2,20PRD,520
14305,2,50PRD,240
14306,2,60PRD,410
14307,2,30PRD,420
14308,1,30PRD,
14309,1,40PRD,470
14310,2,40PRD,390
14311,1,40PRD,075
14312,1,30PRD,140
14313,2,20PRD,460
14314,2,20PRD,130
14315,2,30PRD,460
14316,2,50PRD,036
14317,2,20PRD,540
14318,1,30PRD,077
14319,1,20PRD,100
14320,2,20PRD,490
14321,2,40PRD,380
14322,2,30PRD,
14323,1,20PRD,490
14324,1,20PRD,
14325,1,50PRD,043
14326,1,20PRD,420
14327,2,20PRD,110
14328,1,50PRD,160
14329,1,30PRD,062
14330,2,30PRD,047
14331,2,20PRD,120
14332,1,20PRD,510
14333,2,30PRD,100
14334,2,20PRD,350
14335,2,20PRD,390
14336,2,20PRD,460
17214,2,60PRD,040
17215,1,20PRD,400
17216,2,60PRD,037
17217,2,50PRD,
17218,2,30PRD,300
17219,2,60PRD,100
17220,2,50PRD,150
17221,2,60PRD,062
17222,1,60PRD,150
17223,2,20PRD,040
17224,1,60PRD,024
17225,2,40PRD,460
17226,1,20PRD,160
17227,1,60PRD,300
17228,1,50PRD,470
17229,1,30PRD,072
17230,1,40PRD,100
17231,2,50PRD,470
17232,2,40PRD,055
17233,1,20PRD,100
17234,1,50PRD,
17235,2,30PRD,340
17236,1,50PRD,039
17237,1,20PRD,100
17238,1,50PRD,500
17239,1,40PRD,140
17240,1,50PRD,073
17241,2,30PRD,140
17242,2,60PRD,100
17243,2,20PRD,470
17244,1,30PRD,080
17245,2,30PRD,630
17246,1,40PRD,610
17247,1,30PRD,056
17248,1,50PRD,210
17249,1,30PRD,047
17250,1,20PRD,340
17251,1,40PRD,055
17252,2,50PRD,043
17253,2,30PRD,020
17254,2,60PRD,061
17255,1,20PRD,
17256,1,40PRD,130
17257,1,30PRD,170
17258,2,20PRD,
17259,2,40PRD,400
17260,1,20PRD,100
17261,1,40PRD,049
17262,1,40PRD,160
17263,2,30PRD,055
17264,1,30PRD,470
17265,2,20PRD,540
17266,1,40PRD,090
17267,2,20PRD,013
17268,2,60PRD,087
17269,1,60PRD,
17270,2,60PRD,340
17271,1,30PRD,058
17272,2,20PRD,053
17273,2,30PRD,110
17274,1,30PRD,410
17275,2,20PRD,087
17276,1,50PRD,073
17277,1,60PRD,090
17278,2,60PRD,150
17279,1,30PRD,460
17280,2,20PRD,420
17281,2,30PRD,390
17282,1,30PRD,410
17283,1,30PRD,056
17284,2,60PRD,
17285,1,30PRD,500
17286,1,40PRD,072
17287,2,60PRD,025
17288,1,40PRD,
17289,2,40PRD,380
17290,2,50PRD,100
17291,1,30PRD,070
17292,2,50PRD,490
17293,1,40PRD,100
17294,2,60PRD,210
17295,2,20PRD,056
17296,2,50PRD,056
17297,1,50PRD,310
17298,2,30PRD,130
17299,1,30PRD,047
17300,2,40PRD,480
17301,1,60PRD,055
17302,2,50PRD,460
17303,2,50PRD,210
17304,2,50PRD,280
17305,1,20PRD,150
17306,2,30PRD,340
17307,1,30PRD,620
17308,2,20PRD,470
17309,1,30PRD,052
17310,2,40PRD,240
17311,1,20PRD,100
17312,1,30PRD,300
17313,2,20PRD,034
17314,1,40PRD,210
17315,2,50PRD,065
17316,2,40PRD,330
17317,1,20PRD,370
17318,2,50PRD,013
17319,2,20PRD,380
17320,2,40PRD,036
17321,2,40PRD,210
17322,1,20PRD,210
17323,1,60PRD,100
17324,2,40PRD,110
17325,1,40PRD,
17326,2,60PRD,053
17327,1,30PRD,087
17328,2,20PRD,087
17329,2,40PRD,025
17330,2,50PRD,056
17331,1,40PRD,
17332,1,40PRD,140
17333,2,40PRD,051
17334,1,40PRD,080
17335,1,50PRD,
17336,2,20PRD,160
17337,2,30PRD,130
17338,1,50PRD,300
17339,2,60PRD,240
17340,1,40PRD,150
17341,2,40PRD,280
17342,2,20PRD,610
17343,1,30PRD,085
17344,1,30PRD,060
17345,1,20PRD,030
17346,1,20PRD,110
17347,1,30PRD,210
17348,2,40PRD,470
17349,2,50PRD,
17350,2,60PRD,
17351,1,30PRD,056
17352,2,20PRD,130
17353,2,50PRD,500
17354,2,40PRD,350
17355,1,20PRD,055
17356,1,30PRD,011
17357,1,30PRD,066
17358,2,50PRD,480
17359,2,30PRD,400
17360,2,40PRD,510
17361,2,20PRD,280
17362,2,30PRD,073
17363,1,50PRD,630
17364,1,60PRD,440
17365,1,30PRD,130
17366,1,40PRD,130
17367,2,40PRD,100
17368,2,60PRD,410
17369,2,20PRD,160
17370,2,50PRD,080
17371,2,30PRD,100
17372,1,60PRD,055
17373,2,20PRD,300
17374,1,60PRD,310
17375,2,30PRD,240
17376,1,20PRD,310
17377,1,30PRD,480
17378,1,30PRD,500
17379,1,30PRD,470
17380,2,20PRD,610
17381,1,50PRD,
17382,2,50PRD,500
17383,1,40PRD,120
17384,1,50PRD,510
17385,2,50PRD,350
17386,2,40PRD,047
17387,2,20PRD,300
17388,1,50PRD,490
17389,2,20PRD,340
17390,2,40PRD,079
17391,2,30PRD,510
17392,2,50PRD,510
17393,2,20PRD,020
17394,1,50PRD,610
17395,2,20PRD,040
17396,1,40PRD,024
17397,1,30PRD,050
17398,2,30PRD,300
17399,1,20PRD,040
17400,1,20PRD,440
17401,1,40PRD,280
17402,2,40PRD,460
17403,1,40PRD,150
17404,1,50PRD,470
17405,2,20PRD,400
17406,2,20PRD,
17407,1,40PRD,
17408,1,50PRD,300
18376,1,20PRD,100
18377,2,40PRD,110
18378,1,50PRD,011
18379,1,30PRD,210
18380,2,40PRD,
18381,2,20PRD,028
18382,2,20PRD,020
18383,2,20PRD,550
18384,1,30PRD,
18385,1,30PRD,310
18386,2,20PRD,100
18387,2,60PRD,080
18388,2,20PRD,150
18389,2,20PRD,170
18390,2,60PRD,100
18391,2,50PRD,077
18392,2,30PRD,410
18393,1,20PRD,040
18394,2,30PRD,120
18395,2,60PRD,
18396,1,60PRD,440
18397,2,40PRD,210
18398,1,30PRD,100
18399,2,50PRD,
18400,1,40PRD,033
18401,2,60PRD,
18402,1,60PRD,420
18403,1,50PRD,
18404,1,20PRD,270
18405,1,20PRD,087
18406,1,30PRD,063
18407,1,40PRD,110
18408,1,50PRD,052
18409,1,40PRD,080
18410,2,20PRD,040
18411,1,50PRD,
18412,2,50PRD,120
18413,1,30PRD,
18414,2,30PRD,056
18415,2,40PRD,280
18416,2,40PRD,073
18417,2,60PRD,
18418,2,20PRD,500
18419,2,50PRD,350
18420,1,20PRD,010
18421,2,20PRD,026
18422,1,60PRD,210
18423,2,30PRD,
18424,1,20PRD,210
18425,1,20PRD,150
18426,2,40PRD,360
18427,2,30PRD,100
18428,2,20PRD,380
18429,2,20PRD,550
18430,2,30PRD,
18431,2,20PRD,140
18432,1,40PRD,120
19352,1,50PRD,050
19353,2,20PRD,087
19354,2,40PRD,160
19355,2,50PRD,041
19356,1,30PRD,
19357,2,20PRD,
19358,1,60PRD,062
19359,1,20PRD,
19360,2,50PRD,
19361,2,60PRD,
19362,1,20PRD,460
19363,1,40PRD,010
19364,2,60PRD,
19365,2,40PRD,320
19366,2,40PRD,150
19367,1,40PRD,033
19368,2,20PRD,280
19369,2,30PRD,350
19370,2,30PRD,
19371,1,50PRD,370
19372,1,50PRD,160
19373,2,40PRD,100
19374,2,30PRD,500
19375,2,20PRD,460
19376,1,40PRD,500
19377,1,50PRD,
19378,1,20PRD,
19379,2,30PRD,
19380,1,40PRD,
19381,2,40PRD,100
19382,2,50PRD,510
19383,1,40PRD,083
19384,2,60PRD,170
19385,1,40PRD,069
19386,2,50PRD,
19387,2,30PRD,020
19388,2,20PRD,590
19389,1,40PRD,110
19390,1,50PRD,200
19391,1,40PRD,057
19392,2,50PRD,056
19393,1,50PRD,130
19394,2,50PRD,100
19395,1,40PRD,100
12384,2,30PRD,440
12385,1,30PRD,110
12386,1,30PRD,047
12387,1,30PRD,260
12388,2,50PRD,053
12389,2,30PRD,
12390,1,20PRD,
12391,2,30PRD,500
12392,2,30PRD,340
12393,1,40PRD,050
12394,2,30PRD,020
12395,2,30PRD,043
12396,2,40PRD,040
12397,1,20PRD,470
12398,2,50PRD,110
12399,2,60PRD,066
12400,2,60PRD,400
12401,2,60PRD,300
12402,1,30PRD,062
12403,1,40PRD,120
12404,1,30PRD,510
12405,1,30PRD,160
12406,2,40PRD,000
12407,1,30PRD,280
12408,2,20PRD,150
12409,2,50PRD,039
12410,2,60PRD,300
12411,1,50PRD,140
12412,1,30PRD,420
12413,2,50PRD,480
12414,2,30PRD,055
12415,1,40PRD,220
12416,2,50PRD,350
12417,2,50PRD,630
12418,2,20PRD,500
12419,2,30PRD,073
12420,2,60PRD,028
12421,1,20PRD,480
12422,2,40PRD,056
12423,1,30PRD,210
12424,2,30PRD,055
12425,2,50PRD,470
12426,2,30PRD,040
12427,2,30PRD,160
12428,2,40PRD,041
12429,1,60PRD,300
12430,1,30PRD,120
12431,1,20PRD,040
12432,1,30PRD,055
12433,1,30PRD,021
12434,2,40PRD,280
12435,2,30PRD,460
12436,2,20PRD,490
12437,2,40PRD,
12438,2,40PRD,480
12439,2,60PRD,055
12440,1,30PRD,140
12441,2,60PRD,065
12442,1,30PRD,052
12443,2,30PRD,110
12444,2,60PRD,082
12445,1,30PRD,100
12446,2,50PRD,
12447,2,40PRD,058
12448,1,60PRD,130
12449,1,40PRD,550
12450,1,30PRD,390
12451,2,40PRD,570
12452,2,20PRD,140
12453,1,50PRD,028
12454,1,50PRD,480
12455,2,40PRD,420
12456,1,20PRD,056
12457,2,30PRD,540
12458,1,30PRD,047
12459,2,30PRD,260
12460,2,50PRD,130
12461,1,60PRD,100
12462,1,30PRD,590
12463,2,40PRD,140
12464,1,30PRD,
12465,2,30PRD,
12466,1,40PRD,047
12467,1,50PRD,480
12468,1,50PRD,550
12469,2,40PRD,055
12470,2,30PRD,100
12471,2,20PRD,460
18681,2,20PRD,130
18682,1,30PRD,
18683,2,20PRD,620
18684,1,20PRD,310
18685,1,40PRD,500
18686,2,20PRD,130
18687,2,50PRD,
18688,1,30PRD,100
18689,1,20PRD,088
18690,1,30PRD,045
18691,1,30PRD,310
18692,2,40PRD,160
18693,1,30PRD,069
18694,1,60PRD,047
18695,2,30PRD,470
18696,2,60PRD,057
18697,1,30PRD,130
18698,1,40PRD,
18699,2,20PRD,081
18700,1,20PRD,320
18701,2,40PRD,120
18702,1,30PRD,460
18703,2,20PRD,420
18704,2,40PRD,120
18705,2,50PRD,066
18706,2,40PRD,074
18707,2,50PRD,420
18708,1,30PRD,170
18709,1,60PRD,440
18710,2,40PRD,140
18711,2,60PRD,140
18712,2,20PRD,100
18713,1,20PRD,052
18714,1,30PRD,100
18715,2,30PRD,060
18716,2,40PRD,055
18717,2,20PRD,
18718,2,20PRD,300
18719,1,30PRD,020
18720,1,50PRD,220
18721,2,40PRD,180
18722,1,20PRD,100
18723,2,40PRD,000
18724,2,20PRD,
18725,2,40PRD,075
18726,1,40PRD,140
18727,1,40PRD,077
18728,1,30PRD,
18729,1,30PRD,
18730,1,50PRD,057
18731,1,50PRD,
18732,1,20PRD,120
18733,1,20PRD,440
18734,1,20PRD,170
18735,2,20PRD,150
18736,2,20PRD,470
18737,1,40PRD,
18738,2,30PRD,510
18739,1,30PRD,480
18740,1,20PRD,210
18741,2,30PRD,075
18742,2,40PRD,180
18743,1,50PRD,
18744,2,40PRD,057
18745,2,50PRD,140
18746,2,60PRD,066
18747,1,30PRD,170
18748,1,20PRD,
18749,1,20PRD,100
18750,1,60PRD,280
18751,2,60PRD,
18752,1,50PRD,043
18753,1,20PRD,500
18754,1,60PRD,110
18755,2,60PRD,120
18756,1,40PRD,600
18757,1,30PRD,520
18758,1,40PRD,
18759,1,50PRD,350
18760,1,60PRD,
18761,2,30PRD,
18762,1,20PRD,580
18763,2,60PRD,400
18764,1,40PRD,500
18765,2,60PRD,020
18766,1,40PRD,
18767,2,60PRD,
18768,1,40PRD,180
18769,2,40PRD,210
18770,2,50PRD,210
18771,1,30PRD,160
18772,1,20PRD,063
18773,1,20PRD,150
18774,2,60PRD,055
18775,2,30PRD,
18776,2,20PRD,020
18777,2,20PRD,500
18778,2,60PRD,210
18779,2,40PRD,220
18780,1,40PRD,160
18781,1,30PRD,055
18782,2,60PRD,160
18783,2,60PRD,
18784,2,60PRD,
18785,2,60PRD,
18786,2,50PRD,140
18787,1,30PRD,140
18788,1,40PRD,460
18789,2,30PRD,100
18790,1,40PRD,086
18791,2,30PRD,490
18792,1,20PRD,400
18793,1,30PRD,
18794,1,30PRD,061
18795,1,20PRD,
18796,1,30PRD,100
18797,1,20PRD,
18798,2,40PRD,500
18799,2,50PRD,210
18800,1,60PRD,
18801,2,30PRD,024
18802,1,20PRD,
18803,1,20PRD,150
18804,2,50PRD,470
18805,1,60PRD,630
18806,1,40PRD,040
18807,2,30PRD,082
18808,2,40PRD,130
18809,1,30PRD,100
18810,1,30PRD,100
18811,2,50PRD,043
18812,1,60PRD,010
18813,1,60PRD,017
18814,2,50PRD,310
18815,2,30PRD,
18816,1,50PRD,000
18817,1,40PRD,490
18818,2,40PRD,600
18819,2,50PRD,100
18820,2,40PRD,500
18821,2,50PRD,
18822,1,60PRD,057
18823,1,50PRD,027
18824,1,50PRD,
18825,1,30PRD,053
18826,2,50PRD,170
18827,2,30PRD,
18828,2,50PRD,100
18829,2,30PRD,087
18830,1,20PRD,057
18831,1,40PRD,
18832,1,40PRD,140
18833,1,50PRD,065
18834,1,20PRD,
18835,2,30PRD,280
18836,2,50PRD,073
18837,2,40PRD,270
18838,2,30PRD,
18839,1,50PRD,
18840,2,30PRD,
18841,1,60PRD,120
18842,2,20PRD,610
18843,2,50PRD,340
18844,1,20PRD,014
18845,2,30PRD,120
18846,1,60PRD,060
18847,1,50PRD,070
18848,2,40PRD,055
18849,1,20PRD,410
18850,1,30PRD,160
18851,1,40PRD,170
18852,1,60PRD,100
18853,1,30PRD,140
18854,1,30PRD,070
18855,2,30PRD,080
18856,1,30PRD,025
18857,1,40PRD,540
18858,2,20PRD,074
18859,1,20PRD,310
18860,1,60PRD,040
18861,2,20PRD,010
18862,1,20PRD,620
18863,1,60PRD,110
18864,2,60PRD,310
18865,2,40PRD,440
17905,1,50PRD,370
17906,1,40PRD,100
17907,1,20PRD,280
17908,2,60PRD,130
17909,1,30PRD,110
17910,1,30PRD,056
17911,2,30PRD,170
17912,1,60PRD,
17913,2,50PRD,160
17914,2,50PRD,100
17915,2,50PRD,130
17916,2,40PRD,
17917,2,30PRD,025
17918,1,40PRD,160
17919,1,40PRD,140
17920,2,60PRD,052
17921,2,30PRD,510
17922,2,30PRD,180
17923,2,50PRD,050
17924,2,50PRD,
17925,1,30PRD,069
17926,1,30PRD,
17927,2,20PRD,066
17928,2,50PRD,100
17929,1,20PRD,
17930,1,50PRD,
17931,2,20PRD,
17932,1,30PRD,
17933,2,20PRD,072
17934,2,50PRD,056
17935,1,30PRD,300
17936,1,30PRD,470
17937,1,60PRD,033
17938,2,50PRD,280
17939,2,30PRD,310
17940,2,30PRD,260
17941,2,20PRD,470
17942,2,20PRD,140
17943,2,40PRD,240
17944,1,30PRD,
17945,2,60PRD,055
17946,2,50PRD,
17947,2,50PRD,
17948,1,50PRD,030
17949,1,30PRD,510
17950,2,30PRD,470
17951,2,50PRD,130
17952,2,20PRD,026
17953,1,30PRD,028
17954,1,60PRD,053
17955,1,60PRD,130
17956,1,60PRD,540
17957,1,40PRD,460
17958,1,30PRD,022
17959,2,20PRD,390
17960,2,30PRD,080
17961,2,30PRD,440
17962,1,20PRD,100
17963,2,20PRD,220
17964,1,50PRD,
17965,2,60PRD,022
17966,2,60PRD,052
17967,2,20PRD,040
17968,2,40PRD,330
17969,1,30PRD,480
17970,1,40PRD,024
17971,2,50PRD,410
17972,1,40PRD,010
17973,1,40PRD,022
17974,2,30PRD,026
17975,1,40PRD,047
17976,2,60PRD,087
17977,1,30PRD,030
17978,2,60PRD,150
17979,1,30PRD,630
17980,2,40PRD,
17981,2,20PRD,056
17982,1,30PRD,060
17983,1,30PRD,076
17984,1,40PRD,160
17985,1,50PRD,590
17986,1,20PRD,590
14703,1,60PRD,100
14704,2,30PRD,011
14705,2,20PRD,
14706,2,40PRD,100
14707,2,20PRD,140
14708,1,40PRD,130
14709,1,40PRD,170
14710,2,20PRD,110
14711,1,40PRD,160
14712,1,40PRD,620
14713,1,40PRD,041
14714,2,40PRD,120
14715,1,20PRD,025
14716,2,20PRD,210
14717,2,40PRD,480
14718,2,30PRD,310
14719,1,20PRD,055
14720,1,20PRD,030
14721,2,40PRD,062
14722,1,30PRD,130
14723,2,60PRD,470
14724,1,60PRD,
14725,1,30PRD,160
14726,2,40PRD,057
14727,1,60PRD,
14728,1,30PRD,067
14729,2,20PRD,
14730,2,30PRD,140
14731,1,50PRD,420
14732,1,60PRD,170
14733,2,20PRD,220
14734,2,40PRD,150
14735,2,30PRD,010
14736,2,50PRD,100
14737,1,30PRD,170
14738,1,50PRD,480
14739,2,30PRD,057
14740,2,30PRD,160
14741,2,50PRD,490
14742,1,30PRD,061
14743,1,40PRD,170
14744,1,20PRD,460
14745,1,20PRD,
14746,1,40PRD,055
14747,1,40PRD,160
14748,1,60PRD,210
14749,1,20PRD,610
