SEQ,RCT_NO,BIZ_UNIT,PD_S_C,BR_C,DE_DT,DE_HR,BUY_AM,BUY_CT
10098,254038,A02,735,89,20150421,14,5800,1
3117,28647,A02,1472,7,20150328,22,2000,1
6333,6049,A03,81,31,20151130,18,5000,1
1209,2525,A04,270,3029,20150117,14,1800,1
3532,45681,A03,505,63,20150205,18,400,1
3824,69600,A02,1444,8,20150206,23,4980,1
15343,109336,A03,630,207,20150815,20,6440,1
6947,203507,A02,1070,53,20150602,17,1390,1
19243,154326,A03,356,297,20150331,17,6690,1
1210,206977,A02,1154,55,20150321,13,50000,5
5382,235302,A02,1620,81,20150923,11,1000,1
11524,74215,A03,427,107,20150908,22,2620,1
10938,21029,A03,487,289,20151118,19,4180,1
1971,61178,A03,776,85,20150922,14,360,1
7263,23849,A03,443,334,20151107,19,18800,1
5686,50215,A03,494,68,20150321,18,2700,1
521,448648,A01,77,20,20150529,16,300,1
17006,132215,A02,1439,16,20151020,14,2400,1
14811,10292,A02,135,6,20150218,13,5980,1
15494,25381,A02,1264,7,20150304,20,3800,1
18923,156756,A03,3,301,20150803,15,22800,1
14183,74474,A02,1460,8,20151102,20,960,1
5501,20949,A04,402,63,20150502,18,1700,1
15184,157247,A02,868,25,20151213,13,7900,1
9693,15198,A03,435,140,20151214,21,1000,1
6590,69617,A02,1442,8,20150207,16,3950,1
3418,117399,A03,513,247,20150127,15,5200,4
15495,58935,A04,6,4541,20151005,22,2800,1
4589,366816,A01,13,1,20150805,17,7500,1
14904,40104,A01,210,37,20150702,11,39900,1
5454,88538,A02,1195,11,20150716,19,1020,1
12703,280785,A02,1445,103,20150303,16,2950,1
11178,36075,A04,7,632,20150709,18,3900,1
12145,75632,A02,1085,9,20150109,17,8000,2
18371,157764,A03,407,304,20150128,17,2750,1
3011,38903,A03,470,35,20150530,11,17820,18
8265,101361,A02,1442,13,20150619,13,1700,1
311,38454,A03,235,34,20151031,15,31570,1
11670,226257,A02,60,72,20150801,22,2080,2
3060,106345,A03,425,457,20150224,12,1990,1
5249,35189,A02,1152,7,20150509,12,800,8
11797,56455,A02,23,7,20150926,21,4200,2
11482,222545,A02,60,70,20150307,11,6240,1
3406,106360,A02,879,13,20150924,10,66250,2500
12717,128144,A03,776,276,20150531,15,300,1
8877,71588,A02,982,8,20150526,18,3000,2
844,211021,A02,1187,57,20150329,15,18500,1
8971,73287,A02,1620,8,20150825,14,1000,1
6953,102640,A03,68,187,20150129,18,2500,1
12763,39759,A03,440,38,20150217,18,2880,1
7438,2039,A01,525,25,20150108,14,690000,1
16799,161287,A03,21,316,20150503,14,1690,1
9011,11390,A02,1116,6,20150419,19,4000,2
17845,74447,A03,506,107,20150917,15,450,1
7409,134318,A02,610,16,20151128,18,16800,1
14620,14585,A02,58,6,20151014,15,1030,1
1320,186465,A01,197,27,20150116,18,161000,1
539,326493,A01,130,26,20150417,18,10000,1
3241,123388,A03,514,258,20150814,22,2000,2
1264,143251,A01,215,37,20151023,15,19800,1
3623,99265,A01,121,4,20150829,13,22000,2
6122,50259,A03,403,68,20150323,20,2400,2
3026,24588,A02,507,7,20150227,17,11010,3
1926,218709,A02,924,67,20150807,21,12900,1
11732,26683,A04,82,4269,20150527,23,3500,1
5759,32776,A03,347,21,20150129,20,3800,1
8396,104713,A02,1005,13,20150822,21,6900,1
16884,316965,A01,210,29,20151025,16,34900,1
12178,130277,A03,415,326,20150703,12,5180,2
14135,58557,A03,222,79,20150103,20,2000,1
9990,141725,A02,511,19,20150701,14,6550,1
6714,210941,A02,988,57,20150314,22,2500,1
13110,179524,A02,514,40,20150425,22,1000,1
13798,10145,A03,217,80,20151212,18,1000,1
10028,227138,A02,1060,73,20150418,16,2690,1
8656,67229,A03,228,104,20150501,18,17300,1
6953,103489,A03,100,187,20150404,18,5900,1
940,98933,A02,888,13,20150501,18,17000,2
16683,186439,A02,1480,43,20150726,20,1000,2
17558,144885,A01,603,4,20150301,14,18900,1
16598,29369,A01,438,20,20150131,14,49000,1
3368,172531,A02,1438,34,20150127,20,4240,1
7012,879,A04,138,1585,20150107,19,1200,6
2951,187299,A01,31,12,20151007,12,28500,3
13344,270688,A01,53,1,20150409,13,14000,5
3323,284961,A02,1166,106,20150218,14,2500,1
588,215431,A02,34,62,20150726,12,6000,1
7044,128884,A02,492,16,20150816,19,2910,1
10531,7821,A02,64,4,20151211,16,13290,1
4718,78001,A03,90,116,20150109,21,13000,1
7231,21329,A01,190,27,20151102,17,250700,1
13944,59462,A03,411,81,20150723,14,1290,1
8241,116141,A03,492,239,20150306,12,990,1
2118,142662,A01,486,3,20150401,17,20500,1
6575,302074,A02,1233,113,20150410,19,4200,1
3211,78108,A02,1444,9,20150606,16,2980,1
15491,94885,A02,1472,13,20150207,16,2600,1
5635,149345,A03,1,536,20150905,13,9900,1
538,105119,A02,1060,13,20150831,19,3000,1
1207,44374,A01,303,12,20151006,11,49000,1
11943,9930,A04,306,329,20150305,12,1500,1
5778,308660,A02,1479,117,20150420,20,7500,1
4587,113884,A03,104,230,20150605,17,3990,1
4356,82701,A03,319,121,20150124,21,2700,2
1934,122295,A01,108,9,20151209,12,11700,1
4393,384203,A01,86,15,20150625,17,18000,6
17887,444989,A01,21,20,20150110,18,3900,1
2628,151569,A03,776,289,20150218,11,340,1
9359,236007,A02,1232,82,20150203,18,15600,4
11534,234081,A02,1250,81,20150412,14,1980,1
1809,366556,A01,615,14,20150511,19,50,1
11136,143775,A02,63,19,20151026,18,2980,1
5417,63680,A03,505,95,20150617,19,900,1
19162,23321,A01,232,1,20150117,14,74200,2
2868,16691,A03,285,177,20151205,19,4980,1
16510,243688,A01,13,29,20150911,20,10000,1
19555,449645,A01,215,4,20151129,17,60000,2
8937,225008,A02,1232,70,20151107,16,5480,1
10053,219399,A02,1451,68,20150124,17,8950,1
3189,17583,A03,413,187,20151110,11,960,1
11372,172502,A02,251,34,20150121,18,800,1
8079,15049,A04,508,3271,20150402,20,0,1
2005,276453,A02,1217,98,20150901,21,1510,1
15165,313188,A02,1620,121,20150828,20,2000,2
13412,236127,A02,1474,82,20150301,11,2980,1
4212,205476,A01,74,2,20151221,19,198000,1
19105,76967,A03,329,112,20150623,19,7740,2
1077,29431,A02,1455,7,20150402,16,2370,1
901,70729,A01,130,2,20150103,13,148000,1
1246,96772,A02,1064,13,20150319,14,1500,1
4616,449660,A01,21,1,20151223,18,4800,2
5283,22562,A04,59,832,20150510,13,1500,1
12699,34130,A03,19,23,20150430,12,3990,1
5279,31903,A03,435,18,20150826,20,1240,1
7548,150038,A03,505,545,20150904,17,3630,11
6069,118622,A02,196,16,20150130,18,5500,1
6450,264326,A02,1194,93,20150321,20,6000,1
1860,311286,A01,18,13,20151225,14,3000,1
16583,68462,A02,1163,7,20151224,15,6380,1
17437,288370,A02,1233,106,20150701,17,5940,1
18423,148475,A03,513,373,20150706,10,2000,2
2922,176265,A02,1472,38,20150622,17,7700,1
16668,167821,A01,59,4,20150818,19,29000,1
2832,201178,A02,63,52,20150627,18,5000,1
6789,74306,A02,1620,8,20151024,17,2000,1
672,36744,A02,1199,7,20150520,18,9200,1
11066,23426,A01,499,21,20151129,16,260200,1
6523,239801,A01,98,4,20150111,16,7000,1
11522,116212,A02,594,15,20150912,15,4320,1
8906,72614,A01,16,30,20150620,16,7000,1
1729,48621,A02,1442,7,20150805,13,4950,1
13725,117058,A01,13,47,20150707,12,1000,1
18550,52893,A03,435,68,20150624,19,2050,1
15798,43550,A03,487,50,20150123,17,3060,1
15634,2735,A02,1323,3,20150215,20,3700,1
2105,267215,A02,993,93,20151015,16,5000,2
7806,144445,A01,97,1,20150812,12,28500,1
18135,5387,A03,415,19,20151218,15,2400,1
5711,148388,A02,1175,21,20151220,13,3980,1
14429,229632,A02,1433,74,20151225,17,1780,1
14098,251182,A01,525,35,20150315,18,750000,1
12937,130418,A02,1185,16,20150912,14,880,1
5054,44113,A02,234,7,20150707,20,7200,1
7347,133038,A03,682,511,20150615,14,2970,3
11579,44405,A02,1432,7,20150709,22,2380,1
7280,116469,A03,156,241,20150413,15,2400,1
19558,156172,A03,275,301,20150504,12,11980,2
6417,275916,A02,902,98,20150428,19,4900,1
15528,83352,A03,119,121,20150926,17,4490,1
1301,96667,A02,1591,13,20150317,16,950,1
8567,134713,A03,331,513,20150625,23,3980,2
7705,38634,A03,820,35,20150309,17,3000,1
2924,239276,A01,13,2,20150907,18,8000,1
6745,203622,A02,251,53,20150612,12,4900,1
15314,52594,A04,1,718,20150911,12,800,1
12966,257247,A02,5,89,20151212,20,1580,1
6790,123562,A01,215,39,20150819,17,49000,1
17723,302968,A02,218,113,20150910,11,2150,1
16742,1053,A04,270,1674,20150108,21,1700,1
3334,37991,A01,124,29,20150712,13,22950,1
1466,186664,A01,121,2,20150918,13,19000,1
5091,239604,A01,232,22,20150210,15,43000,1
14838,116668,A01,210,4,20151030,14,59000,1
436,248516,A02,1620,87,20150201,16,3000,1
2354,220931,A01,53,3,20150107,18,8000,1
4380,167246,A01,121,2,20150830,15,2000,1
4285,229943,A02,1486,75,20150423,17,6860,1
866,64324,A02,1061,7,20151126,16,1850,1
3075,166546,A01,208,44,20150205,18,338000,1
562,204815,A02,678,53,20151021,22,3000,1
14937,216332,A02,197,64,20150831,20,5000,1
12737,71264,A04,133,663,20151130,1,1200,1
18251,153330,A03,776,294,20150721,19,600,1
10860,148108,A03,507,370,20150821,18,2400,2
5321,299259,A02,597,111,20150109,19,12000,1
14750,225680,A02,1232,71,20151211,18,2750,1
18559,49335,A02,1485,7,20150810,19,4280,1
5380,163324,A02,1084,29,20151128,11,2156,616
12135,425593,A01,48,2,20150915,16,1200000,1
4349,72640,A01,292,29,20151012,12,25000,1
756,55194,A03,352,68,20150911,18,8400,2
1077,61318,A02,1474,7,20151104,14,1900,1
19420,177018,A02,511,39,20150527,10,7050,1
6580,16839,A04,508,4307,20150411,22,0,1
1018,72860,A02,505,8,20150801,21,9900,1
12701,118068,A03,488,471,20150307,12,1990,1
4200,354037,A01,210,4,20151127,15,24900,1
17510,343931,A01,20,1,20150103,16,10000,1
16474,11144,A03,263,100,20151116,17,8101,1
4568,76263,A03,68,111,20150119,14,1390,1
4443,158623,A03,385,307,20150310,14,2750,1
9509,60470,A04,60,2522,20151013,17,3600,3
9598,60803,A03,1,84,20150831,19,28900,1
1171,43060,A02,1435,7,20150701,15,3180,2
1657,65864,A02,1445,7,20151206,19,3580,1
2974,12753,A03,407,107,20151231,21,1280,1
9468,328722,A01,18,3,20150111,17,6000,1
6525,304761,A02,930,114,20150625,21,15800,1
3186,28092,A03,506,13,20150808,13,1500,1
4576,62420,A03,96,93,20150623,18,4990,1
8056,1685,A04,62,2226,20150112,8,1800,1
5331,280709,A02,1118,103,20150226,10,7500,1
8189,52842,A02,1198,7,20150902,20,5500,1
6430,111173,A02,1195,14,20150310,11,1370,1
9515,236122,A02,963,82,20150227,12,5800,1
15056,318207,A02,20,127,20150820,21,3280,1
6962,116330,A01,437,4,20151011,16,152100,1
14344,36376,A03,776,31,20150801,20,1120,2
5710,114962,A03,446,236,20150504,14,9900,1
1718,11629,A03,83,107,20151109,16,5980,1
8550,474009,A01,7,4,20150816,18,35000,1
4511,292491,A01,420,10,20151129,16,328000,1
10266,291616,A02,1365,106,20151101,20,3960,2
9385,103805,A02,528,13,20150805,13,4650,1
12047,83708,A03,324,124,20150501,19,8480,1
11156,307324,A02,1431,115,20150828,12,1400,1
5449,98874,A03,260,183,20150328,18,3500,1
9283,9596,A01,426,2,20151224,12,139000,1
12865,109640,A03,627,209,20150604,21,3980,1
9566,293673,A02,218,107,20150402,17,1740,1
10004,56768,A02,489,7,20150929,13,8900,1
7110,24750,A03,393,348,20151229,16,1650,1
19434,42102,A01,132,31,20151211,12,20000,1
2752,130,A02,505,1,20150130,16,13490,1
1175,270951,A02,805,96,20150113,11,17800,2
7657,119992,A01,15,13,20150124,18,9000,1
11009,4924,A01,209,37,20150526,13,29000,1
961,60787,A02,1232,7,20151101,22,2750,1
6170,189770,A02,1084,45,20150601,14,3980,1
16673,21256,A03,44,294,20151125,13,3990,1
11020,172978,A01,95,2,20150224,12,7000,1
10530,157560,A03,93,303,20150619,14,25800,2
10744,138159,A03,403,344,20150126,20,1200,1
3045,28324,A02,1596,7,20150326,15,1990,1
6362,133867,A02,903,16,20151121,21,3817,1928
7656,254900,A02,654,89,20150620,13,12000,1
1541,383502,A01,77,1,20151121,15,1500,1
15478,148357,A03,506,371,20151026,22,1000,2
1875,139890,A03,675,349,20150112,21,4790,1
5674,8482,A02,1407,5,20150426,17,9990,1
1333,18835,A02,1436,7,20150118,18,3360,1
3955,219445,A02,76,68,20150209,14,1000,1
7027,14090,A01,13,14,20151116,12,21000,1
16642,276232,A02,265,98,20150713,18,6900,1
4577,15611,A03,415,156,20151106,16,1680,1
2741,413916,A01,18,2,20150118,15,4940,1
16411,51312,A04,1,1589,20150906,18,800,1
8189,17476,A02,1444,7,20150108,13,5300,1
8887,88714,A02,1525,11,20150723,19,12900,1
17301,404535,A01,82,2,20150627,16,8000,1
3109,24766,A02,103,7,20150228,15,29800,2
949,48309,A02,1444,7,20150803,21,2850,1
12100,32325,A04,63,81,20150623,18,1200,1
7740,234425,A02,265,81,20150527,20,6900,1
14114,15035,A03,683,138,20151211,17,6980,1
3525,103237,A02,120,13,20150725,15,1000,1
12938,35039,A03,17,24,20151001,21,4450,1
2088,142546,A01,121,16,20151228,13,26000,2
9108,232758,A02,1191,78,20151029,19,880,1
14109,145989,A03,305,427,20150516,14,2500,1
1301,98711,A02,251,13,20150425,17,4000,1
18134,360070,A01,12,37,20150917,19,3500,1
4959,93572,A02,1472,13,20150110,17,2800,1
5944,279223,A01,210,2,20151223,15,24900,1
4997,128380,A02,1298,16,20150808,23,3480,1
76,439346,A01,55,7,20151222,18,4500,1
2781,41228,A02,986,7,20150619,14,3900,1
13732,79154,A03,424,116,20150422,17,1950,3
11607,220721,A01,9,12,20150515,12,2280,1
12337,240820,A02,206,83,20151018,18,1000,1
13882,242098,A01,21,2,20150327,15,4500,1
261,110637,A02,1432,14,20150108,22,800,1
13714,104712,A02,934,13,20150822,18,16000,1
2266,99998,A02,26,13,20150522,17,19800,1
189,122513,A02,993,16,20150423,17,3900,1
17484,78925,A02,1244,9,20150723,19,3360,2
5899,49479,A03,15,68,20150223,19,1900,1
4831,27912,A01,215,41,20150823,14,29000,1
1231,76760,A02,1406,9,20150323,18,15000,1
1654,315901,A02,1620,125,20150829,15,15000,3
14971,74158,A03,470,107,20150906,19,2970,3
11281,42069,A01,215,21,20151031,13,39800,1
15260,67087,A04,276,3401,20151110,16,1500,1
4841,69944,A02,943,8,20150219,17,9900,1
2045,93788,A02,1620,13,20150115,16,3000,3
3294,241178,A01,59,4,20150819,16,6000,1
10771,122935,A03,486,258,20150518,17,4830,1
13712,164435,A02,1436,30,20150430,18,2790,1
6955,288653,A02,202,106,20150711,21,2500,1
6101,146728,A03,509,439,20150523,22,1200,1
4729,161279,A02,1163,29,20150430,15,4500,1
12093,46787,A03,329,64,20150520,17,2090,1
2425,1045,A02,1323,1,20150816,15,3700,1
18414,22887,A02,1079,7,20150215,17,3000,1
6361,264579,A01,14,2,20150208,19,10000,1
18138,300450,A02,1314,111,20151201,21,1580,1
7241,54154,A02,1200,7,20150911,17,1900,1
16131,160291,A03,407,309,20150802,14,1040,1
6067,68067,A03,321,106,20150207,11,1590,1
18432,95003,A03,61,166,20150425,17,723,1
9094,270698,A01,145,2,20150912,12,329000,1
9130,239585,A02,1620,83,20150701,22,4000,2
11358,311976,A01,106,3,20150723,19,10000,1
16690,121348,A01,294,2,20150921,15,25000,1
6263,138454,A03,486,344,20150805,17,8940,3
5118,97291,A02,48,13,20150329,15,4920,1
10062,160090,A02,377,28,20151128,12,4000,4
4308,105799,A03,104,187,20150929,13,3990,1
16522,90341,A02,679,11,20151009,22,440,1
109,30327,A03,424,15,20150314,18,17200,2
9322,88280,A02,62,11,20150702,20,10800,6
9552,274738,A02,1154,97,20150815,21,30,3
4273,6216,A02,1072,4,20150502,10,3490,1
17660,73245,A03,302,107,20150731,16,2750,1
12271,243703,A01,107,2,20151008,19,34700,1
9587,75729,A02,855,9,20150117,14,8800,352
8487,104358,A02,1232,13,20150815,23,3000,1
4648,152122,A03,428,290,20150207,15,600,1
8734,14731,A01,75,29,20150901,14,45600,1
17723,23251,A01,210,6,20150717,11,14900,1
1246,107857,A02,6,13,20151030,12,1580,1
11661,80703,A03,680,116,20150828,12,18400,1
16982,243526,A01,366,27,20150314,15,39000,1
3370,4984,A03,81,14,20151128,17,3560,4
9163,131630,A02,1154,16,20151008,21,3000,1
13339,46522,A04,1,804,20150819,6,900,1
4217,47990,A04,152,3108,20150824,17,5000,1
5491,288038,A01,488,12,20151101,14,39000,1
7036,68834,A04,57,1820,20151118,6,1300,1
10051,92844,A01,498,31,20151219,18,25000,1
9422,248066,A02,830,86,20151129,17,5100,1
4893,2338,A01,318,47,20150506,14,49500,1
6864,162804,A02,1445,29,20151005,18,2980,1
9585,398139,A01,210,29,20150505,17,12900,1
7282,13768,A02,583,6,20150827,21,2700,1
15514,199003,A02,1248,51,20150109,22,4700,1
17421,156655,A03,15,301,20150720,11,1990,1
5614,214435,A01,210,37,20150303,12,7900,1
16018,240399,A01,238,10,20150404,12,150000,1
7546,104873,A01,570,2,20150813,12,7300,1
2629,76855,A02,218,9,20150329,19,2980,1
4516,204201,A02,10,53,20150813,21,3160,2
5494,436958,A01,9,2,20150805,17,4980,1
1547,99684,A01,35,7,20150603,12,11960,2
10174,207915,A02,508,55,20151009,20,21300,1
1809,479731,A01,7,14,20150718,19,9200,1
7301,302070,A02,873,113,20150409,12,20000,2
4423,276126,A02,978,98,20150620,13,6800,1
12860,200137,A02,1187,51,20151119,17,1500,1
14136,166094,A02,17,30,20151225,13,4580,1
15184,157481,A02,1084,25,20151226,13,2500,1
6714,212000,A02,64,57,20150920,21,13900,1
11402,124684,A03,49,496,20150409,19,990,1
10876,6280,A02,1060,4,20150512,15,4490,1
6085,160602,A02,1367,29,20150214,13,5800,1
14416,190956,A02,1442,45,20151124,21,1820,1
5164,153256,A02,1431,25,20150329,10,4780,2
7823,18924,A03,100,224,20151217,12,7980,1
13416,255002,A01,160,47,20150628,17,9900,1
3227,427754,A01,145,14,20150111,20,74000,1
11700,319061,A02,1442,127,20151227,15,2520,1
7089,84194,A02,266,10,20151201,20,2250,1
14702,183355,A01,46,1,20151214,12,10500,1
15060,232961,A02,1376,79,20150318,17,8000,1
10335,157568,A03,68,303,20150622,15,3000,2
8671,28548,A01,12,37,20150822,11,8000,1
13331,344308,A01,55,37,20150727,15,920,1
7064,133336,A02,127,16,20151111,16,7920,2
11323,127079,A03,573,272,20151018,21,2300,1
672,292226,A01,210,2,20150528,14,207000,1
691,387437,A01,210,2,20151105,21,7450,1
10250,65415,A03,330,486,20151210,22,2970,3
19244,253217,A01,95,1,20150201,13,7500,1
8990,452358,A01,71,20,20151211,17,8000,4
19197,8217,A02,1200,5,20150223,19,7890,1
19245,243726,A01,615,1,20151016,16,50,1
13849,124862,A02,505,16,20150606,20,25800,2
11275,108255,A03,403,463,20151031,11,2590,1
15113,101080,A01,60,23,20151120,15,4500,1
15969,357995,A01,427,3,20150611,16,59000,1
10919,110485,A01,97,1,20150106,12,20000,1
3936,101643,A02,1154,13,20150623,20,6000,6
11300,136380,A03,87,340,20150629,18,6990,1
5770,235624,A02,679,81,20151119,19,600,1
5798,71041,A02,1436,8,20150425,22,4800,1
3666,6886,A02,1186,4,20150730,18,8990,1
12575,23500,A02,195,7,20150218,23,2500,1
1778,381566,A01,80,21,20150122,18,3000,1
1456,136009,A01,20,2,20150103,12,3900,1
5793,100475,A03,505,178,20150908,20,1000,2
7125,299060,A02,508,110,20151121,17,16900,1
2441,387159,A01,232,15,20150211,19,7000,1
2170,152353,A02,1620,25,20150124,16,2000,2
2385,75963,A02,1456,9,20150131,16,3600,1
2683,114913,A01,16,3,20150205,13,8000,1
8419,246881,A02,776,86,20150806,11,3210,1
9712,46336,A04,278,2497,20150818,8,1200,1
15431,287593,A02,1183,106,20150531,20,5460,1
8413,312231,A02,1404,120,20150716,15,1500,1
12006,4694,A01,164,44,20151220,13,420000,1
3108,119347,A01,121,14,20150118,13,9000,1
782,118614,A02,1388,16,20150130,15,3000,2
707,203456,A02,1442,53,20150528,18,2550,1
6799,92963,A03,403,157,20150107,20,3000,2
16136,2003,A02,1259,2,20150627,11,55580,2
235,44244,A03,174,53,20150216,11,10980,2
4154,2106,A01,368,20,20150221,12,15000,1
5710,44668,A01,218,35,20151006,13,131400,1
1326,65586,A02,121,7,20151204,16,3000,1
119,68073,A02,56,7,20151221,17,1580,1
5994,440793,A01,71,2,20151220,16,1600,2
15147,240209,A01,59,20,20150719,16,9600,2
4131,20056,A01,173,1,20150227,12,149000,1
16130,8985,A01,292,2,20150408,13,239000,1
8366,30081,A01,189,28,20151116,14,168000,1
8159,35590,A03,262,28,20150512,11,29000,1
3934,21017,A04,247,1393,20150502,17,1300,1
2861,29701,A04,303,1246,20150611,0,3000,2
7838,121110,A03,319,483,20150418,12,2990,1
11820,229136,A02,1453,74,20150719,19,4700,1
4810,46912,A04,75,3108,20150820,7,1500,1
2948,418198,A01,19,2,20150526,17,3770,1
5516,71604,A02,679,8,20150527,22,380,1
2774,32430,A02,1445,7,20150422,17,3150,1
3298,94671,A02,265,13,20150203,16,3500,1
833,86840,A02,1620,11,20150421,14,1000,1
10642,408166,A01,210,37,20150805,19,29900,1
10333,333825,A01,420,27,20151114,18,59600,1
6715,20548,A04,183,1240,20150429,23,850,1
5115,413409,A01,615,2,20150225,19,50,1
14542,318964,A02,1587,127,20151213,14,6300,1
19462,399980,A01,571,35,20150214,19,3200,1
16807,92931,A01,244,1,20150529,15,139000,1
6,98681,A02,847,13,20150425,18,10526,1
17847,136012,A02,989,16,20151226,15,3500,1
1809,306522,A01,560,14,20151129,13,50000,1
11541,72112,A03,1,107,20150619,19,9900,1
10454,73854,A01,145,36,20150621,18,105000,1
13704,20138,A03,479,258,20151223,17,17000,2
7638,291555,A02,54,106,20151030,17,2200,2
8471,100867,A01,46,3,20150311,13,22000,1
17943,316614,A02,389,126,20151012,20,89800,898
1748,30988,A02,941,7,20150413,15,19000,2
496,447577,A01,615,29,20150508,18,50,1
19276,279315,A02,74,101,20150506,19,3250,1
7446,77283,A04,124,225,20151230,19,4800,4
7044,135048,A02,1620,16,20151210,21,2000,1
9469,222536,A02,51,70,20150306,19,3980,1
1296,293498,A01,70,15,20150302,16,12000,2
1961,50153,A02,120,7,20150815,13,1000,1
11207,21449,A03,720,297,20151118,14,990,1
7859,22570,A03,535,308,20151118,20,3490,1
4128,87921,A03,21,138,20150416,18,1490,1
8518,185291,A02,10,43,20150213,21,1100,1
7466,8965,A01,211,15,20150719,14,299000,1
6263,138552,A03,894,344,20151029,20,100,2
214,96400,A02,1226,13,20150312,12,2180,1
10774,341182,A01,19,5,20151014,15,15000,1
17701,88653,A02,934,11,20150720,12,4000,1
5328,21242,A01,64,2,20150913,11,50000,1
3840,404362,A01,21,4,20150612,17,1200,1
15870,200488,A02,1089,52,20150212,22,3315,442
3452,154409,A03,779,297,20150502,17,9980,2
3254,34465,A03,528,23,20150929,16,1580,1
9091,130800,A03,71,327,20150307,16,1000,1
10840,110564,A02,679,14,20150101,17,350,1
4068,99241,A01,208,47,20150109,18,251300,1
5776,107722,A02,1070,13,20151027,20,1990,1
3362,86418,A03,415,133,20150202,14,3840,1
858,397900,A01,13,4,20150711,15,500,1
4821,62746,A01,203,35,20151126,14,99000,1
7425,6103,A04,69,4124,20150208,14,2900,1
